Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),144
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,227389.96
Extraction Timestamp,20250727_191145
Monthly Income,"12,000.00"
Total Investment Amount,"256,440.70"
Total Investment Final Value,"417,246.66"
Total Investment Profit After Tax,"78,196.97"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"8,501.52"
Weighted Cost (should be ~0),-0.35
Weighted Investment Profit,"471,558.95"
Weighted Calculation Converged,Yes
