Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),120
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,106155.40
Extraction Timestamp,20250727_153758
Monthly Income,"12,000.00"
Total Investment Amount,"254,327.44"
Total Investment Final Value,"365,832.26"
Total Investment Profit After Tax,"52,980.73"
Effective Annual Return After Tax,3.19%
Weighted Monthly Payment (30 years),"7,254.58"
Weighted Cost (should be ~0),-0.06
Weighted Investment Profit,"185,672.50"
Weighted Calculation Converged,Yes
