Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),228
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,490041.24
Extraction Timestamp,20250727_171444
Monthly Income,"12,000.00"
Total Investment Amount,"1,122,282.54"
Total Investment Final Value,"2,205,139.87"
Total Investment Profit After Tax,"553,207.20"
Effective Annual Return After Tax,3.14%
Weighted Monthly Payment (30 years),"7,790.10"
Weighted Cost (should be ~0),-0.23
Weighted Investment Profit,"613,717.23"
Weighted Calculation Converged,Yes
