Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),228
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,603785.52
Extraction Timestamp,20250727_171132
Monthly Income,"12,000.00"
Total Investment Amount,"810,945.16"
Total Investment Final Value,"1,637,502.79"
Total Investment Profit After Tax,"423,937.12"
Effective Annual Return After Tax,3.28%
Weighted Monthly Payment (30 years),"9,282.78"
Weighted Cost (should be ~0),-0.81
Weighted Investment Profit,"925,054.03"
Weighted Calculation Converged,Yes
