Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),360
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,416211.50
Extraction Timestamp,20250727_182213
Monthly Income,"12,000.00"
Total Investment Amount,"2,281,028.15"
Total Investment Final Value,"8,260,992.28"
Total Investment Profit After Tax,"3,361,783.78"
Effective Annual Return After Tax,3.88%
Weighted Monthly Payment (30 years),"6,673.29"
Weighted Cost (should be ~0),-0.08
Weighted Investment Profit,"1,038,971.77"
Weighted Calculation Converged,Yes
