Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),204
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,402754.86
Extraction Timestamp,20250727_173157
Monthly Income,"12,000.00"
Total Investment Amount,"638,408.53"
Total Investment Final Value,"1,281,561.70"
Total Investment Profit After Tax,"326,791.56"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"8,896.19"
Weighted Cost (should be ~0),-0.88
Weighted Investment Profit,"809,590.59"
Weighted Calculation Converged,Yes
