Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),288
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,314841.87
Extraction Timestamp,20250727_150659
Monthly Income,"12,000.00"
Total Investment Amount,"1,889,661.88"
Total Investment Final Value,"4,913,723.06"
Total Investment Profit After Tax,"1,618,951.51"
Effective Annual Return After Tax,3.56%
Weighted Monthly Payment (30 years),"6,162.37"
Weighted Cost (should be ~0),-0.15
Weighted Investment Profit,"566,337.97"
Weighted Calculation Converged,Yes
