Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),96
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,96
Total Mortgage Interest,177517.82
Extraction Timestamp,20250727_172554
Monthly Income,"12,000.00"
Total Investment Amount,"4,495.01"
Total Investment Final Value,"4,667.59"
Total Investment Profit After Tax,75.46
Effective Annual Return After Tax,0.40%
Weighted Monthly Payment (30 years),"8,326.31"
Weighted Cost (should be ~0),0.40
Weighted Investment Profit,"227,590.83"
Weighted Calculation Converged,Yes
