Parameter,Value
Loan Type,משתנה צמודה
Interest Rate (%),2.0
Loan Term (months),360
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,משתנה צמודה כל 5
Amortization Method,שפיצר
Total Monthly Payments,360
Total Mortgage Interest,464412.39
Extraction Timestamp,20250729_004207
Monthly Income,"12,000.00"
Total Investment Amount,"2,160,706.23"
Total Investment Final Value,"8,396,904.05"
Total Investment Profit After Tax,"3,519,538.38"
Effective Annual Return After Tax,4.11%
Weighted Monthly Payment (30 years),"6,579.71"
Weighted Cost (should be ~0),-0.22
Weighted Investment Profit,"1,159,293.55"
Weighted Calculation Converged,Yes
