Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),228
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,544272.87
Extraction Timestamp,20250727_171257
Monthly Income,"12,000.00"
Total Investment Amount,"974,380.23"
Total Investment Final Value,"1,933,530.61"
Total Investment Profit After Tax,"490,753.83"
Effective Annual Return After Tax,3.19%
Weighted Monthly Payment (30 years),"8,490.19"
Weighted Cost (should be ~0),0.95
Weighted Investment Profit,"761,620.73"
Weighted Calculation Converged,Yes
