Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),144
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,328059.92
Extraction Timestamp,20250727_195707
Monthly Income,"12,000.00"
Total Investment Amount,"179,519.08"
Total Investment Final Value,"271,575.00"
Total Investment Profit After Tax,"44,434.35"
Effective Annual Return After Tax,3.03%
Weighted Monthly Payment (30 years),"9,119.12"
Weighted Cost (should be ~0),0.42
Weighted Investment Profit,"548,481.34"
Weighted Calculation Converged,Yes
