Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),120
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,132694.25
Extraction Timestamp,20250727_192753
Monthly Income,"12,000.00"
Total Investment Amount,"227,788.59"
Total Investment Final Value,"323,165.27"
Total Investment Profit After Tax,"45,238.92"
Effective Annual Return After Tax,3.07%
Weighted Monthly Payment (30 years),"7,465.72"
Weighted Cost (should be ~0),-0.11
Weighted Investment Profit,"212,211.30"
Weighted Calculation Converged,Yes
