Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),132
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,203567.81
Extraction Timestamp,20250727_185224
Monthly Income,"12,000.00"
Total Investment Amount,"180,529.27"
Total Investment Final Value,"278,824.06"
Total Investment Profit After Tax,"47,317.99"
Effective Annual Return After Tax,3.48%
Weighted Monthly Payment (30 years),"8,416.84"
Weighted Cost (should be ~0),0.82
Weighted Investment Profit,"403,471.55"
Weighted Calculation Converged,Yes
