Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),252
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,691517.09
Extraction Timestamp,20250727_173609
Monthly Income,"12,000.00"
Total Investment Amount,"938,315.71"
Total Investment Final Value,"2,090,647.76"
Total Investment Profit After Tax,"601,739.14"
Effective Annual Return After Tax,3.39%
Weighted Monthly Payment (30 years),"9,572.44"
Weighted Cost (should be ~0),0.02
Weighted Investment Profit,"1,085,684.31"
Weighted Calculation Converged,Yes
