Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),252
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,453040.45
Extraction Timestamp,20250727_182333
Monthly Income,"12,000.00"
Total Investment Amount,"1,457,793.74"
Total Investment Final Value,"3,161,860.63"
Total Investment Profit After Tax,"886,385.59"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"7,080.49"
Weighted Cost (should be ~0),-0.33
Weighted Investment Profit,"566,205.93"
Weighted Calculation Converged,Yes
