Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),204
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,421544.31
Extraction Timestamp,20250727_154750
Monthly Income,"12,000.00"
Total Investment Amount,"658,677.11"
Total Investment Final Value,"1,295,227.49"
Total Investment Profit After Tax,"322,841.66"
Effective Annual Return After Tax,3.53%
Weighted Monthly Payment (30 years),"8,836.55"
Weighted Cost (should be ~0),-0.94
Weighted Investment Profit,"789,321.96"
Weighted Calculation Converged,Yes
