Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),108
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,102336.95
Extraction Timestamp,20250727_190445
Monthly Income,"12,000.00"
Total Investment Amount,"28,441.45"
Total Investment Final Value,"48,264.88"
Total Investment Profit After Tax,"9,530.26"
Effective Annual Return After Tax,5.25%
Weighted Monthly Payment (30 years),"8,306.64"
Weighted Cost (should be ~0),-0.63
Weighted Investment Profit,"296,162.76"
Weighted Calculation Converged,Yes
