Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),312
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,1000836.69
Extraction Timestamp,20250727_190706
Monthly Income,"12,000.00"
Total Investment Amount,"983,154.43"
Total Investment Final Value,"3,033,261.72"
Total Investment Profit After Tax,"1,123,663.25"
Effective Annual Return After Tax,3.90%
Weighted Monthly Payment (30 years),"11,051.32"
Weighted Cost (should be ~0),0.76
Weighted Investment Profit,"1,760,846.33"
Weighted Calculation Converged,Yes
