Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),300
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,603074.10
Extraction Timestamp,20250727_155405
Monthly Income,"12,000.00"
Total Investment Amount,"1,547,678.82"
Total Investment Final Value,"4,249,186.87"
Total Investment Profit After Tax,"1,459,375.14"
Effective Annual Return After Tax,3.62%
Weighted Monthly Payment (30 years),"8,245.65"
Weighted Cost (should be ~0),-0.18
Weighted Investment Profit,"1,052,321.01"
Weighted Calculation Converged,Yes
