Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),132
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,304663.65
Extraction Timestamp,20250728_085924
Monthly Income,"12,000.00"
Total Investment Amount,"36,374.81"
Total Investment Final Value,"55,221.87"
Total Investment Profit After Tax,"9,098.52"
Effective Annual Return After Tax,3.34%
Weighted Monthly Payment (30 years),"9,443.94"
Weighted Cost (should be ~0),-0.68
Weighted Investment Profit,"547,624.51"
Weighted Calculation Converged,Yes
