Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),264
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,340257.35
Extraction Timestamp,20250727_183909
Monthly Income,"12,000.00"
Total Investment Amount,"1,642,379.43"
Total Investment Final Value,"3,849,036.92"
Total Investment Profit After Tax,"1,161,184.91"
Effective Annual Return After Tax,3.45%
Weighted Monthly Payment (30 years),"6,449.96"
Weighted Cost (should be ~0),0.66
Weighted Investment Profit,"525,621.24"
Weighted Calculation Converged,Yes
