Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),108
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,245440.99
Extraction Timestamp,20250727_175750
Monthly Income,"12,000.00"
Total Investment Amount,"2,944.25"
Total Investment Final Value,"3,046.86"
Total Investment Profit After Tax,44.82
Effective Annual Return After Tax,0.33%
Weighted Monthly Payment (30 years),"9,003.35"
Weighted Cost (should be ~0),-0.11
Weighted Investment Profit,"367,906.24"
Weighted Calculation Converged,Yes
