Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),324
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,531801.70
Extraction Timestamp,20250727_171908
Monthly Income,"12,000.00"
Total Investment Amount,"2,029,480.25"
Total Investment Final Value,"5,973,524.90"
Total Investment Profit After Tax,"2,158,643.35"
Effective Annual Return After Tax,3.59%
Weighted Monthly Payment (30 years),"7,072.71"
Weighted Cost (should be ~0),0.60
Weighted Investment Profit,"858,520.35"
Weighted Calculation Converged,Yes
