Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),204
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,226999.08
Extraction Timestamp,20250727_162251
Monthly Income,"12,000.00"
Total Investment Amount,"939,170.78"
Total Investment Final Value,"1,849,697.16"
Total Investment Profit After Tax,"461,624.45"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"7,189.81"
Weighted Cost (should be ~0),0.12
Weighted Investment Profit,"508,829.33"
Weighted Calculation Converged,Yes
