Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),108
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,96036.17
Extraction Timestamp,20250727_155544
Monthly Income,"12,000.00"
Total Investment Amount,"113,660.73"
Total Investment Final Value,"158,370.15"
Total Investment Profit After Tax,"21,069.58"
Effective Annual Return After Tax,3.23%
Weighted Monthly Payment (30 years),"7,542.11"
Weighted Cost (should be ~0),0.04
Weighted Investment Profit,"182,339.31"
Weighted Calculation Converged,Yes
