Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),168
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,345583.73
Extraction Timestamp,20250727_164126
Monthly Income,"12,000.00"
Total Investment Amount,"532,389.82"
Total Investment Final Value,"859,393.07"
Total Investment Profit After Tax,"160,208.41"
Effective Annual Return After Tax,3.01%
Weighted Monthly Payment (30 years),"8,159.29"
Weighted Cost (should be ~0),0.24
Weighted Investment Profit,"483,610.42"
Weighted Calculation Converged,Yes
