Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),180
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,535339.37
Extraction Timestamp,20250727_225253
Monthly Income,"12,000.00"
Total Investment Amount,"339,905.65"
Total Investment Final Value,"562,230.01"
Total Investment Profit After Tax,"109,825.02"
Effective Annual Return After Tax,2.95%
Weighted Monthly Payment (30 years),"9,867.61"
Weighted Cost (should be ~0),0.62
Weighted Investment Profit,"820,094.97"
Weighted Calculation Converged,Yes
