Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),144
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,231628.94
Extraction Timestamp,20250727_160413
Monthly Income,"12,000.00"
Total Investment Amount,"351,042.16"
Total Investment Final Value,"538,564.89"
Total Investment Profit After Tax,"90,587.02"
Effective Annual Return After Tax,3.13%
Weighted Monthly Payment (30 years),"7,981.07"
Weighted Cost (should be ~0),0.16
Weighted Investment Profit,"376,958.00"
Weighted Calculation Converged,Yes
