Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),168
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,302704.01
Extraction Timestamp,20250727_185634
Monthly Income,"12,000.00"
Total Investment Amount,"599,923.70"
Total Investment Final Value,"976,319.32"
Total Investment Profit After Tax,"184,578.63"
Effective Annual Return After Tax,3.06%
Weighted Monthly Payment (30 years),"7,729.33"
Weighted Cost (should be ~0),-0.85
Weighted Investment Profit,"416,075.45"
Weighted Calculation Converged,Yes
