Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),240
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,517868.35
Extraction Timestamp,20250727_171452
Monthly Income,"12,000.00"
Total Investment Amount,"1,231,432.45"
Total Investment Final Value,"2,524,459.20"
Total Investment Profit After Tax,"666,128.75"
Effective Annual Return After Tax,3.18%
Weighted Monthly Payment (30 years),"7,768.29"
Weighted Cost (should be ~0),-0.30
Weighted Investment Profit,"648,567.24"
Weighted Calculation Converged,Yes
