Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),252
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,362223.24
Extraction Timestamp,20250727_225745
Monthly Income,"12,000.00"
Total Investment Amount,"1,267,609.56"
Total Investment Final Value,"2,973,767.46"
Total Investment Profit After Tax,"894,420.92"
Effective Annual Return After Tax,3.62%
Weighted Monthly Payment (30 years),"7,563.38"
Weighted Cost (should be ~0),0.62
Weighted Investment Profit,"756,391.06"
Weighted Calculation Converged,Yes
