Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),168
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,258393.96
Extraction Timestamp,20250727_175715
Monthly Income,"12,000.00"
Total Investment Amount,"559,254.69"
Total Investment Final Value,"946,901.29"
Total Investment Profit After Tax,"191,019.07"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"7,839.47"
Weighted Cost (should be ~0),-0.71
Weighted Investment Profit,"456,744.60"
Weighted Calculation Converged,Yes
