Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),288
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,457539.84
Extraction Timestamp,20250727_224637
Monthly Income,"12,000.00"
Total Investment Amount,"1,867,843.33"
Total Investment Final Value,"4,659,810.49"
Total Investment Profit After Tax,"1,488,900.41"
Effective Annual Return After Tax,3.40%
Weighted Monthly Payment (30 years),"6,604.10"
Weighted Cost (should be ~0),0.15
Weighted Investment Profit,"588,156.82"
Weighted Calculation Converged,Yes
