Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),288
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,475292.68
Extraction Timestamp,20250727_195928
Monthly Income,"12,000.00"
Total Investment Amount,"1,475,076.82"
Total Investment Final Value,"3,993,321.10"
Total Investment Profit After Tax,"1,353,089.26"
Effective Annual Return After Tax,3.72%
Weighted Monthly Payment (30 years),"7,926.18"
Weighted Cost (should be ~0),-0.40
Weighted Investment Profit,"980,922.78"
Weighted Calculation Converged,Yes
