Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),144
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,188824.97
Extraction Timestamp,20250727_161959
Monthly Income,"12,000.00"
Total Investment Amount,"476,285.78"
Total Investment Final Value,"722,484.88"
Total Investment Profit After Tax,"118,726.42"
Effective Annual Return After Tax,3.05%
Weighted Monthly Payment (30 years),"7,195.70"
Weighted Cost (should be ~0),-0.07
Weighted Investment Profit,"251,714.14"
Weighted Calculation Converged,Yes
