Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),120
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,327481.94
Extraction Timestamp,20250727_234704
Monthly Income,"12,000.00"
Total Investment Amount,418.50
Total Investment Final Value,424.90
Total Investment Profit After Tax,2.78
Effective Annual Return After Tax,0.13%
Weighted Monthly Payment (30 years),"9,751.94"
Weighted Cost (should be ~0),0.95
Weighted Investment Profit,"526,240.02"
Weighted Calculation Converged,Yes
