Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),96
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,96
Total Mortgage Interest,218079.85
Extraction Timestamp,20250728_102946
Monthly Income,"12,000.00"
Total Investment Amount,"5,960.41"
Total Investment Final Value,"6,184.90"
Total Investment Profit After Tax,98.14
Effective Annual Return After Tax,0.40%
Weighted Monthly Payment (30 years),"8,609.66"
Weighted Cost (should be ~0),-0.62
Weighted Investment Profit,"259,583.67"
Weighted Calculation Converged,Yes
