Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),300
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,766993.22
Extraction Timestamp,20250727_153418
Monthly Income,"12,000.00"
Total Investment Amount,"1,113,529.08"
Total Investment Final Value,"3,299,694.26"
Total Investment Profit After Tax,"1,188,582.66"
Effective Annual Return After Tax,3.91%
Weighted Monthly Payment (30 years),"9,958.16"
Weighted Cost (should be ~0),-0.90
Weighted Investment Profit,"1,486,470.02"
Weighted Calculation Converged,Yes
