Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),204
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,432350.58
Extraction Timestamp,20250727_173149
Monthly Income,"12,000.00"
Total Investment Amount,"823,813.33"
Total Investment Final Value,"1,520,054.88"
Total Investment Profit After Tax,"350,657.56"
Effective Annual Return After Tax,3.18%
Weighted Monthly Payment (30 years),"8,162.15"
Weighted Cost (should be ~0),-0.46
Weighted Investment Profit,"624,186.22"
Weighted Calculation Converged,Yes
