Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),156
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,204154.54
Extraction Timestamp,20250727_223800
Monthly Income,"12,000.00"
Total Investment Amount,"460,462.91"
Total Investment Final Value,"762,489.82"
Total Investment Profit After Tax,"147,807.72"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"7,802.33"
Weighted Cost (should be ~0),-0.55
Weighted Investment Profit,"411,536.54"
Weighted Calculation Converged,Yes
