Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),264
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,595212.51
Extraction Timestamp,20250728_093329
Monthly Income,"12,000.00"
Total Investment Amount,"1,453,844.10"
Total Investment Final Value,"3,213,771.85"
Total Investment Profit After Tax,"920,530.85"
Effective Annual Return After Tax,3.20%
Weighted Monthly Payment (30 years),"7,784.33"
Weighted Cost (should be ~0),0.22
Weighted Investment Profit,"714,156.12"
Weighted Calculation Converged,Yes
