Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),144
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,289180.18
Extraction Timestamp,20250727_162107
Monthly Income,"12,000.00"
Total Investment Amount,"342,546.77"
Total Investment Final Value,"500,848.59"
Total Investment Profit After Tax,"75,946.14"
Effective Annual Return After Tax,2.77%
Weighted Monthly Payment (30 years),"8,138.69"
Weighted Cost (should be ~0),0.82
Weighted Investment Profit,"385,454.05"
Weighted Calculation Converged,Yes
