Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),360
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,553539.60
Extraction Timestamp,20250727_155615
Monthly Income,"12,000.00"
Total Investment Amount,"2,562,280.73"
Total Investment Final Value,"8,447,788.02"
Total Investment Profit After Tax,"3,285,415.87"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"6,341.80"
Weighted Cost (should be ~0),0.75
Weighted Investment Profit,"757,720.02"
Weighted Calculation Converged,Yes
