Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),216
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,486778.83
Extraction Timestamp,20250728_094515
Monthly Income,"12,000.00"
Total Investment Amount,"988,510.97"
Total Investment Final Value,"1,849,763.26"
Total Investment Profit After Tax,"435,924.54"
Effective Annual Return After Tax,3.07%
Weighted Monthly Payment (30 years),"7,980.59"
Weighted Cost (should be ~0),0.35
Weighted Investment Profit,"603,489.38"
Weighted Calculation Converged,Yes
