Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),288
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,586007.79
Extraction Timestamp,20250727_184459
Monthly Income,"12,000.00"
Total Investment Amount,"1,235,763.58"
Total Investment Final Value,"3,450,713.25"
Total Investment Profit After Tax,"1,193,249.60"
Effective Annual Return After Tax,3.84%
Weighted Monthly Payment (30 years),"8,963.56"
Weighted Cost (should be ~0),-0.06
Weighted Investment Profit,"1,220,236.36"
Weighted Calculation Converged,Yes
