Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),300
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,542815.31
Extraction Timestamp,20250727_190245
Monthly Income,"12,000.00"
Total Investment Amount,"1,524,141.84"
Total Investment Final Value,"4,309,480.30"
Total Investment Profit After Tax,"1,508,098.32"
Effective Annual Return After Tax,3.73%
Weighted Monthly Payment (30 years),"8,160.96"
Weighted Cost (should be ~0),0.09
Weighted Investment Profit,"1,075,858.25"
Weighted Calculation Converged,Yes
