Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),276
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,741781.95
Extraction Timestamp,20250728_092302
Monthly Income,"12,000.00"
Total Investment Amount,"1,217,722.92"
Total Investment Final Value,"2,906,161.06"
Total Investment Profit After Tax,"894,132.48"
Effective Annual Return After Tax,3.37%
Weighted Monthly Payment (30 years),"9,220.43"
Weighted Cost (should be ~0),0.33
Weighted Investment Profit,"1,094,277.41"
Weighted Calculation Converged,Yes
