Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),144
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,188303.11
Extraction Timestamp,20250727_225210
Monthly Income,"12,000.00"
Total Investment Amount,"334,787.59"
Total Investment Final Value,"536,947.11"
Total Investment Profit After Tax,"98,146.99"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"7,991.01"
Weighted Cost (should be ~0),-0.68
Weighted Investment Profit,"393,211.73"
Weighted Calculation Converged,Yes
