Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),168
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,191059.32
Extraction Timestamp,20250727_181421
Monthly Income,"12,000.00"
Total Investment Amount,"503,281.30"
Total Investment Final Value,"908,941.79"
Total Investment Profit After Tax,"201,129.61"
Effective Annual Return After Tax,3.74%
Weighted Monthly Payment (30 years),"7,986.11"
Weighted Cost (should be ~0),0.14
Weighted Investment Profit,"512,718.84"
Weighted Calculation Converged,Yes
