Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),156
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,283597.58
Extraction Timestamp,20250727_191504
Monthly Income,"12,000.00"
Total Investment Amount,"460,974.65"
Total Investment Final Value,"722,236.83"
Total Investment Profit After Tax,"127,030.35"
Effective Annual Return After Tax,3.03%
Weighted Monthly Payment (30 years),"7,956.61"
Weighted Cost (should be ~0),0.18
Weighted Investment Profit,"411,025.53"
Weighted Calculation Converged,Yes
