Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),276
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,455063.26
Extraction Timestamp,20250727_150916
Monthly Income,"12,000.00"
Total Investment Amount,"1,662,153.11"
Total Investment Final Value,"4,012,257.09"
Total Investment Profit After Tax,"1,244,937.50"
Effective Annual Return After Tax,3.41%
Weighted Monthly Payment (30 years),"6,989.82"
Weighted Cost (should be ~0),0.11
Weighted Investment Profit,"649,847.00"
Weighted Calculation Converged,Yes
