Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),228
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,241612.31
Extraction Timestamp,20250727_185254
Monthly Income,"12,000.00"
Total Investment Amount,"1,072,795.78"
Total Investment Final Value,"2,371,962.38"
Total Investment Profit After Tax,"671,510.34"
Effective Annual Return After Tax,3.72%
Weighted Monthly Payment (30 years),"7,413.04"
Weighted Cost (should be ~0),-0.47
Weighted Investment Profit,"663,203.75"
Weighted Calculation Converged,Yes
