Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),240
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,314866.24
Extraction Timestamp,20250727_160819
Monthly Income,"12,000.00"
Total Investment Amount,"1,163,176.86"
Total Investment Final Value,"2,639,626.91"
Total Investment Profit After Tax,"768,395.80"
Effective Annual Return After Tax,3.65%
Weighted Monthly Payment (30 years),"7,537.56"
Weighted Cost (should be ~0),-0.44
Weighted Investment Profit,"716,822.70"
Weighted Calculation Converged,Yes
