Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),240
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,663409.96
Extraction Timestamp,20250727_194028
Monthly Income,"12,000.00"
Total Investment Amount,"986,222.70"
Total Investment Final Value,"1,998,056.20"
Total Investment Profit After Tax,"520,845.94"
Effective Annual Return After Tax,3.12%
Weighted Monthly Payment (30 years),"9,056.84"
Weighted Cost (should be ~0),-0.02
Weighted Investment Profit,"893,777.28"
Weighted Calculation Converged,Yes
