Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),300
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,902441.48
Extraction Timestamp,20250727_182727
Monthly Income,"12,000.00"
Total Investment Amount,"1,097,680.50"
Total Investment Final Value,"3,050,246.42"
Total Investment Profit After Tax,"1,056,982.56"
Effective Annual Return After Tax,3.66%
Weighted Monthly Payment (30 years),"10,361.96"
Weighted Cost (should be ~0),-0.82
Weighted Investment Profit,"1,502,318.68"
Weighted Calculation Converged,Yes
