Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),288
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,534819.43
Extraction Timestamp,20250727_171522
Monthly Income,"12,000.00"
Total Investment Amount,"1,494,321.04"
Total Investment Final Value,"3,935,653.57"
Total Investment Profit After Tax,"1,308,932.07"
Effective Annual Return After Tax,3.61%
Weighted Monthly Payment (30 years),"8,015.00"
Weighted Cost (should be ~0),0.96
Weighted Investment Profit,"961,679.92"
Weighted Calculation Converged,Yes
