Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),240
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,468187.35
Extraction Timestamp,20250727_195944
Monthly Income,"12,000.00"
Total Investment Amount,"1,154,780.83"
Total Investment Final Value,"2,465,092.08"
Total Investment Profit After Tax,"678,163.39"
Effective Annual Return After Tax,3.37%
Weighted Monthly Payment (30 years),"7,927.12"
Weighted Cost (should be ~0),-0.07
Weighted Investment Profit,"725,219.10"
Weighted Calculation Converged,Yes
