Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),216
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,249220.86
Extraction Timestamp,20250727_173011
Monthly Income,"12,000.00"
Total Investment Amount,"989,274.37"
Total Investment Final Value,"2,061,886.08"
Total Investment Profit After Tax,"549,104.92"
Effective Annual Return After Tax,3.63%
Weighted Monthly Payment (30 years),"7,410.48"
Weighted Cost (should be ~0),-0.25
Weighted Investment Profit,"602,725.38"
Weighted Calculation Converged,Yes
