Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),108
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,200291.67
Extraction Timestamp,20250727_172636
Monthly Income,"12,000.00"
Total Investment Amount,"55,603.20"
Total Investment Final Value,"63,894.64"
Total Investment Profit After Tax,"3,738.85"
Effective Annual Return After Tax,1.33%
Weighted Monthly Payment (30 years),"8,198.97"
Weighted Cost (should be ~0),0.09
Weighted Investment Profit,"256,788.21"
Weighted Calculation Converged,Yes
