Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),192
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,493667.17
Extraction Timestamp,20250727_170955
Monthly Income,"12,000.00"
Total Investment Amount,"547,656.59"
Total Investment Final Value,"967,590.00"
Total Investment Profit After Tax,"209,749.89"
Effective Annual Return After Tax,3.14%
Weighted Monthly Payment (30 years),"9,158.06"
Weighted Cost (should be ~0),-0.10
Weighted Investment Profit,"756,343.31"
Weighted Calculation Converged,Yes
