Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),288
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,391536.86
Extraction Timestamp,20250727_191821
Monthly Income,"12,000.00"
Total Investment Amount,"1,780,182.86"
Total Investment Final Value,"4,616,039.11"
Total Investment Profit After Tax,"1,517,954.06"
Effective Annual Return After Tax,3.55%
Weighted Monthly Payment (30 years),"6,720.98"
Weighted Cost (should be ~0),-0.42
Weighted Investment Profit,"675,816.72"
Weighted Calculation Converged,Yes
