Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),276
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,433094.53
Extraction Timestamp,20250727_162856
Monthly Income,"12,000.00"
Total Investment Amount,"1,639,397.00"
Total Investment Final Value,"4,006,736.57"
Total Investment Profit After Tax,"1,255,604.91"
Effective Annual Return After Tax,3.46%
Weighted Monthly Payment (30 years),"7,011.12"
Weighted Cost (should be ~0),0.74
Weighted Investment Profit,"672,603.74"
Weighted Calculation Converged,Yes
