Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),264
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,803651.36
Extraction Timestamp,20250727_192339
Monthly Income,"12,000.00"
Total Investment Amount,"1,030,190.07"
Total Investment Final Value,"2,295,002.99"
Total Investment Profit After Tax,"662,899.40"
Effective Annual Return After Tax,3.23%
Weighted Monthly Payment (30 years),"9,782.77"
Weighted Cost (should be ~0),-0.96
Weighted Investment Profit,"1,137,808.97"
Weighted Calculation Converged,Yes
