Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),192
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,192
Total Mortgage Interest,460508.25
Extraction Timestamp,20250729_023220
Monthly Income,"12,000.00"
Total Investment Amount,"727,269.05"
Total Investment Final Value,"1,392,829.62"
Total Investment Profit After Tax,"334,960.39"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"7,817.95"
Weighted Cost (should be ~0),-0.39
Weighted Investment Profit,"576,730.56"
Weighted Calculation Converged,Yes
